"dimDateID","dateCode","dateName","yearCode","yearName","halfyearCode","halfyearName","seasonCode","seasonName","monthCode","monthName","dayCode","dayName","weekCode","weekName","weekdayCode","weekdayName","yearweekCode","yearweekName","yeardayTB","yeardayHB","yearweekTB","yearweekHB","yearmonthTB","yearmonthHB","lunarCalendar"
"20110609","9/6/2011","2011年6月9日","2011","2011年","1","上半年","2","2季","6","06月","9","09日","24","第24周","4","星期四","201124","2011年24周","20100609","20110509",,,"201006","201105",
"20110610","10/6/2011","2011年6月10日","2011","2011年","1","上半年","2","2季","6","06月","10","10日","24","第24周","5","星期五","201124","2011年24周","20100610","20110510",,,"201006","201105",
"20110611","11/6/2011","2011年6月11日","2011","2011年","1","上半年","2","2季","6","06月","11","11日","24","第24周","6","星期六","201124","2011年24周","20100611","20110511",,,"201006","201105",
"20110612","12/6/2011","2011年6月12日","2011","2011年","1","上半年","2","2季","6","06月","12","12日","24","第24周","7","星期日","201124","2011年24周","20100612","20110512",,,"201006","201105",
"20110613","13/6/2011","2011年6月13日","2011","2011年","1","上半年","2","2季","6","06月","13","13日","25","第25周","1","星期一","201125","2011年25周","20100613","20110513",,,"201006","201105",
"20110614","14/6/2011","2011年6月14日","2011","2011年","1","上半年","2","2季","6","06月","14","14日","25","第25周","2","星期二","201125","2011年25周","20100614","20110514",,,"201006","201105",
"20110615","15/6/2011","2011年6月15日","2011","2011年","1","上半年","2","2季","6","06月","15","15日","25","第25周","3","星期三","201125","2011年25周","20100615","20110515",,,"201006","201105",
"20110616","16/6/2011","2011年6月16日","2011","2011年","1","上半年","2","2季","6","06月","16","16日","25","第25周","4","星期四","201125","2011年25周","20100616","20110516",,,"201006","201105",
"20110617","17/6/2011","2011年6月17日","2011","2011年","1","上半年","2","2季","6","06月","17","17日","25","第25周","5","星期五","201125","2011年25周","20100617","20110517",,,"201006","201105",
"20110618","18/6/2011","2011年6月18日","2011","2011年","1","上半年","2","2季","6","06月","18","18日","25","第25周","6","星期六","201125","2011年25周","20100618","20110518",,,"201006","201105",
"20110619","19/6/2011","2011年6月19日","2011","2011年","1","上半年","2","2季","6","06月","19","19日","25","第25周","7","星期日","201125","2011年25周","20100619","20110519",,,"201006","201105",
"20110620","20/6/2011","2011年6月20日","2011","2011年","1","上半年","2","2季","6","06月","20","20日","26","第26周","1","星期一","201126","2011年26周","20100620","20110520",,,"201006","201105",
"20110621","21/6/2011","2011年6月21日","2011","2011年","1","上半年","2","2季","6","06月","21","21日","26","第26周","2","星期二","201126","2011年26周","20100621","20110521",,,"201006","201105",
"20110622","22/6/2011","2011年6月22日","2011","2011年","1","上半年","2","2季","6","06月","22","22日","26","第26周","3","星期三","201126","2011年26周","20100622","20110522",,,"201006","201105",
"20110623","23/6/2011","2011年6月23日","2011","2011年","1","上半年","2","2季","6","06月","23","23日","26","第26周","4","星期四","201126","2011年26周","20100623","20110523",,,"201006","201105",
"20110624","24/6/2011","2011年6月24日","2011","2011年","1","上半年","2","2季","6","06月","24","24日","26","第26周","5","星期五","201126","2011年26周","20100624","20110524",,,"201006","201105",
"20110625","25/6/2011","2011年6月25日","2011","2011年","1","上半年","2","2季","6","06月","25","25日","26","第26周","6","星期六","201126","2011年26周","20100625","20110525",,,"201006","201105",
"20110626","26/6/2011","2011年6月26日","2011","2011年","1","上半年","2","2季","6","06月","26","26日","26","第26周","7","星期日","201126","2011年26周","20100626","20110526",,,"201006","201105",
"20110627","27/6/2011","2011年6月27日","2011","2011年","1","上半年","2","2季","6","06月","27","27日","27","第27周","1","星期一","201127","2011年27周","20100627","20110527",,,"201006","201105",
"20110628","28/6/2011","2011年6月28日","2011","2011年","1","上半年","2","2季","6","06月","28","28日","27","第27周","2","星期二","201127","2011年27周","20100628","20110528",,,"201006","201105",
"20110629","29/6/2011","2011年6月29日","2011","2011年","1","上半年","2","2季","6","06月","29","29日","27","第27周","3","星期三","201127","2011年27周","20100629","20110529",,,"201006","201105",
"20110630","30/6/2011","2011年6月30日","2011","2011年","1","上半年","2","2季","6","06月","30","30日","27","第27周","4","星期四","201127","2011年27周","20100630","20110530",,,"201006","201105",
"20110701","1/7/2011","2011年7月1日","2011","2011年","2","下半年","3","3季","7","07月","1","01日","27","第27周","5","星期五","201127","2011年27周","20100701","20110601",,,"201007","201106",
"20110702","2/7/2011","2011年7月2日","2011","2011年","2","下半年","3","3季","7","07月","2","02日","27","第27周","6","星期六","201127","2011年27周","20100702","20110602",,,"201007","201106",
"20110703","3/7/2011","2011年7月3日","2011","2011年","2","下半年","3","3季","7","07月","3","03日","27","第27周","7","星期日","201127","2011年27周","20100703","20110603",,,"201007","201106",
"20110704","4/7/2011","2011年7月4日","2011","2011年","2","下半年","3","3季","7","07月","4","04日","28","第28周","1","星期一","201128","2011年28周","20100704","20110604",,,"201007","201106",
"20110705","5/7/2011","2011年7月5日","2011","2011年","2","下半年","3","3季","7","07月","5","05日","28","第28周","2","星期二","201128","2011年28周","20100705","20110605",,,"201007","201106",
"20110706","6/7/2011","2011年7月6日","2011","2011年","2","下半年","3","3季","7","07月","6","06日","28","第28周","3","星期三","201128","2011年28周","20100706","20110606",,,"201007","201106",
"20110707","7/7/2011","2011年7月7日","2011","2011年","2","下半年","3","3季","7","07月","7","07日","28","第28周","4","星期四","201128","2011年28周","20100707","20110607",,,"201007","201106",
"20110708","8/7/2011","2011年7月8日","2011","2011年","2","下半年","3","3季","7","07月","8","08日","28","第28周","5","星期五","201128","2011年28周","20100708","20110608",,,"201007","201106",
"20110709","9/7/2011","2011年7月9日","2011","2011年","2","下半年","3","3季","7","07月","9","09日","28","第28周","6","星期六","201128","2011年28周","20100709","20110609",,,"201007","201106",
"20110710","10/7/2011","2011年7月10日","2011","2011年","2","下半年","3","3季","7","07月","10","10日","28","第28周","7","星期日","201128","2011年28周","20100710","20110610",,,"201007","201106",
"20110711","11/7/2011","2011年7月11日","2011","2011年","2","下半年","3","3季","7","07月","11","11日","29","第29周","1","星期一","201129","2011年29周","20100711","20110611",,,"201007","201106",
"20110712","12/7/2011","2011年7月12日","2011","2011年","2","下半年","3","3季","7","07月","12","12日","29","第29周","2","星期二","201129","2011年29周","20100712","20110612",,,"201007","201106",
"20110713","13/7/2011","2011年7月13日","2011","2011年","2","下半年","3","3季","7","07月","13","13日","29","第29周","3","星期三","201129","2011年29周","20100713","20110613",,,"201007","201106",
"20110714","14/7/2011","2011年7月14日","2011","2011年","2","下半年","3","3季","7","07月","14","14日","29","第29周","4","星期四","201129","2011年29周","20100714","20110614",,,"201007","201106",
"20110715","15/7/2011","2011年7月15日","2011","2011年","2","下半年","3","3季","7","07月","15","15日","29","第29周","5","星期五","201129","2011年29周","20100715","20110615",,,"201007","201106",
"20110716","16/7/2011","2011年7月16日","2011","2011年","2","下半年","3","3季","7","07月","16","16日","29","第29周","6","星期六","201129","2011年29周","20100716","20110616",,,"201007","201106",
"20110717","17/7/2011","2011年7月17日","2011","2011年","2","下半年","3","3季","7","07月","17","17日","29","第29周","7","星期日","201129","2011年29周","20100717","20110617",,,"201007","201106",
"20110718","18/7/2011","2011年7月18日","2011","2011年","2","下半年","3","3季","7","07月","18","18日","30","第30周","1","星期一","201130","2011年30周","20100718","20110618",,,"201007","201106",
"20110719","19/7/2011","2011年7月19日","2011","2011年","2","下半年","3","3季","7","07月","19","19日","30","第30周","2","星期二","201130","2011年30周","20100719","20110619",,,"201007","201106",
"20110720","20/7/2011","2011年7月20日","2011","2011年","2","下半年","3","3季","7","07月","20","20日","30","第30周","3","星期三","201130","2011年30周","20100720","20110620",,,"201007","201106",
"20110721","21/7/2011","2011年7月21日","2011","2011年","2","下半年","3","3季","7","07月","21","21日","30","第30周","4","星期四","201130","2011年30周","20100721","20110621",,,"201007","201106",
"20110722","22/7/2011","2011年7月22日","2011","2011年","2","下半年","3","3季","7","07月","22","22日","30","第30周","5","星期五","201130","2011年30周","20100722","20110622",,,"201007","201106",
"20110723","23/7/2011","2011年7月23日","2011","2011年","2","下半年","3","3季","7","07月","23","23日","30","第30周","6","星期六","201130","2011年30周","20100723","20110623",,,"201007","201106",
"20110724","24/7/2011","2011年7月24日","2011","2011年","2","下半年","3","3季","7","07月","24","24日","30","第30周","7","星期日","201130","2011年30周","20100724","20110624",,,"201007","201106",
"20110725","25/7/2011","2011年7月25日","2011","2011年","2","下半年","3","3季","7","07月","25","25日","31","第31周","1","星期一","201131","2011年31周","20100725","20110625",,,"201007","201106",
"20110726","26/7/2011","2011年7月26日","2011","2011年","2","下半年","3","3季","7","07月","26","26日","31","第31周","2","星期二","201131","2011年31周","20100726","20110626",,,"201007","201106",
"20110727","27/7/2011","2011年7月27日","2011","2011年","2","下半年","3","3季","7","07月","27","27日","31","第31周","3","星期三","201131","2011年31周","20100727","20110627",,,"201007","201106",
"20110728","28/7/2011","2011年7月28日","2011","2011年","2","下半年","3","3季","7","07月","28","28日","31","第31周","4","星期四","201131","2011年31周","20100728","20110628",,,"201007","201106",
"20110729","29/7/2011","2011年7月29日","2011","2011年","2","下半年","3","3季","7","07月","29","29日","31","第31周","5","星期五","201131","2011年31周","20100729","20110629",,,"201007","201106",
"20110730","30/7/2011","2011年7月30日","2011","2011年","2","下半年","3","3季","7","07月","30","30日","31","第31周","6","星期六","201131","2011年31周","20100730","20110630",,,"201007","201106",
"20110731","31/7/2011","2011年7月31日","2011","2011年","2","下半年","3","3季","7","07月","31","31日","31","第31周","7","星期日","201131","2011年31周","20100731","20110630",,,"201007","201106",
"20110801","1/8/2011","2011年8月1日","2011","2011年","2","下半年","3","3季","8","08月","1","01日","32","第32周","1","星期一","201132","2011年32周","20100801","20110701",,,"201008","201107",
